City,Postal code,Latitude,Longitude,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,PostalCode_1000-1999,PostalCode_2000-2999,PostalCode_3000-3999,PostalCode_4000-4999,PostalCode_5000-5999,PostalCode_6000-6999,PostalCode_7000-7999,PostalCode_8000-8999,PostalCode_9000-9999
Silkeborg,8600,56.172834,9.554814,8200.0,860.0,78.0,2.0,1.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Aarhus,8260,56.121791,10.140348,6200.0,1000.0,70.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Odense,5000,55.395268,10.384964,9541.0,1050.0,108.0,3.0,2.0,Lejlighed,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
Odense,5000,55.395668,10.373391,5900.0,900.0,70.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
Aalborg,9000,57.042194,9.966597,6250.0,500.0,83.0,3.0,2.0,Lejlighed,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1
København,2640,55.645165,12.200624,10000.0,1100.0,69.0,2.0,1.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
København,2500,55.652405,12.491421,6525.0,720.0,58.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0
Aalborg,9400,57.062982,9.938258,5500.0,1250.0,65.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1
Aarhus,8240,56.203248,10.234368,9895.0,350.0,91.0,3.0,0.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0
Odense,5000,55.409647,10.386815,8500.0,1500.0,137.0,5.0,4.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0
Aarhus,8240,56.203498,10.233079,7675.0,8425.0,51.0,2.0,2.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Skanderborg,8660,56.048492,9.925635,7800.0,400.0,63.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Aarhus,8000,56.152984,10.206042,14351.0,1200.0,104.0,3.0,3.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Haderslev,6100,55.251876,9.479674,6200.0,1000.0,110.0,2.0,2.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0
Fredericia,7000,55.57067,9.753263,6500.0,950.0,78.0,3.0,2.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
København,2800,55.764127,12.487486,12290.0,600.0,74.0,3.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0
Frederikshavn,9900,57.441578,10.536935,3690.0,1050.0,51.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Kolding,6000,55.489774,9.478199,6750.0,1000.0,88.0,2.0,3.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0
København,2300,55.646405,12.637183,6851.0,300.0,30.0,1.0,3.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0
Randers,8900,56.464402,10.035429,9500.0,0.0,100.0,3.0,1.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Aarhus,8200,56.182254,10.193419,7100.0,469.0,44.0,2.0,1.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0
Aarhus,8240,56.203498,10.233079,7675.0,200.0,51.0,2.0,1.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Hillerød,3400,55.92838,12.312879,12900.0,850.0,94.0,3.0,1.0,Lejlighed,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0,0,0
Aarhus,8240,56.202746,10.227963,7595.0,450.0,57.0,2.0,2.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Aarhus,8000,56.156782,10.188338,8200.0,500.0,72.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0
Ringsted,4100,55.442997,11.793094,9950.0,1000.0,105.0,3.0,3.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0
København,2630,55.645616,12.275051,12100.0,800.0,89.0,3.0,1.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0
Aalborg,9000,57.054807,9.892419,5495.0,909.0,60.0,2.0,3.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Odense,5000,55.39734,10.387475,10650.0,1000.0,115.0,3.0,0.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
Aalborg,9000,57.032047,9.939376,9094.0,860.0,98.0,3.0,2.0,Lejlighed,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
Horsens,8700,55.85959,9.844461,663797.0,650.0,66.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Aarhus,8000,56.139954,10.183448,10995.0,700.0,85.0,3.0,4.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Horsens,8700,55.859177,9.843127,8600.0,1043.0,107.0,3.0,3.0,Lejlighed,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Kolind,8560,56.362384,10.58873,5200.0,1200.0,93.0,3.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Viborg,8800,56.449076,9.407215,7450.0,1300.0,144.0,3.0,1.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Aalborg,9000,57.04794,9.914242,5995.0,550.0,62.0,3.0,0.0,Lejlighed,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Brædstrup,8740,55.969623,9.610966,8933.0,204.0,116.0,4.0,1.0,Lejlighed,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Frederikshavn,9900,57.443227,10.53832,6800.0,1700.0,143.0,4.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Silkeborg,8600,56.164011,9.546999,8975.0,1000.0,116.0,4.0,0.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Aalborg,9000,57.02727,9.94722,9300.0,800.0,111.0,4.0,1.0,Lejlighed,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
København,2860,55.727912,12.477815,13100.0,675.0,69.0,3.0,1.0,Lejlighed,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0
Brovst,9460,57.098679,9.516475,3252.0,251.0,50.0,1.0,1.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Grindsted,7200,55.761716,8.926754,4595.0,500.0,62.0,2.0,1.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0
Aalborg,9000,57.0304,9.939882,8079.0,700.0,87.0,3.0,0.0,Lejlighed,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
Aalborg,9400,57.067774,9.929504,10495.0,400.0,108.0,4.0,1.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1
Aarhus,8230,56.154282,10.154387,6500.0,600.0,61.0,2.0,2.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Kolding,6000,55.485399,9.499201,8750.0,1000.0,89.0,3.0,0.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0
Herning,7400,56.137191,8.977155,8000.0,800.0,95.0,2.0,2.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0
Aalborg,9400,57.057196,9.92375,8359.0,685.0,103.0,2.0,3.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Holstebro,7500,56.368321,8.627266,5059.0,400.0,57.0,2.0,3.0,Lejlighed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0
Fredericia,7000,55.566142,9.754514,7000.0,800.0,100.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
Svendborg,5700,55.061729,10.59898,5200.0,900.0,69.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
København,2860,55.726688,12.4796,12150.0,1050.0,87.0,4.0,3.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
Aarhus,8200,56.219482,10.162372,8995.0,55.0,82.0,3.0,1.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Aarhus,8220,56.155433,10.098475,9995.0,700.0,92.0,3.0,3.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
København,2300,55.656283,12.615041,2288570.0,1000.0,126.0,3.0,3.0,Lejlighed,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0
Aalborg,9000,57.044382,9.943603,6157.0,1035.0,78.0,3.0,3.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Odense,5000,55.398337,10.374285,9674.0,624.0,89.0,4.0,0.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0
København,2100,55.721857,12.557041,12500.0,500.0,65.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
Silkeborg,8600,56.171901,9.554393,12275.0,1260.0,112.0,3.0,4.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Odense,5000,55.399939,10.389891,10900.0,1100.0,133.0,4.0,3.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0
Outrup,6855,55.718934,8.345485,4400.0,950.0,65.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0
Viborg,8800,56.452077,9.392541,4422.0,1954.0,76.0,3.0,2.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Aarhus,8000,56.15196,10.205214,12700.0,900.0,114.0,3.0,2.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Aalborg,9220,57.014019,9.962052,7495.0,700.0,80.0,3.0,1.0,Lejlighed,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
Ølgod,6870,55.808933,8.617751,5500.0,500.0,84.0,3.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0
Haderslev,6100,55.24929,9.488356,8112.0,1000.0,140.0,4.0,1.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0
Greve,2670,55.596677,12.331357,12100.0,800.0,85.0,4.0,3.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0
København,2300,55.638003,12.580704,13600.0,700.0,70.0,3.0,2.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Dybvad,9352,57.274514,10.360273,3850.0,250.0,73.0,3.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
Esbjerg,6715,55.497727,8.447269,7995.0,840.0,103.0,4.0,3.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
København,2100,55.721333,12.556324,11700.0,700.0,64.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0
Vejle,7100,55.70661,9.533096,6000.0,450.0,75.0,3.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0
Aarhus,8000,56.155819,10.20671,12900.0,880.0,106.0,3.0,3.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Tønder,6270,54.942254,8.799283,4000.0,600.0,70.0,4.0,1.0,Lejlighed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0
Aalborg,9220,57.03287,9.999352,7600.0,545.0,77.0,3.0,4.0,Lejlighed,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
Aalborg,9000,57.036132,9.94569,6599.0,500.0,64.0,2.0,0.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1
Aalborg,9400,57.061374,9.918477,4975.0,800.0,53.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Vejle,7100,55.712624,9.53674,8800.0,700.0,85.0,3.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
København,2300,55.617011,12.570737,16500.0,1350.0,139.0,3.0,1.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Aarhus,8240,56.197132,10.204849,7484.0,600.0,60.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Aarhus,8000,56.153201,10.196192,13595.0,950.0,86.0,4.0,4.0,Lejlighed,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Aalborg,9000,57.038452,9.952374,4800.0,600.0,50.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Esbjerg,6700,55.477621,8.440746,3744.0,485.0,39.0,1.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0
København,2630,55.645579,12.279604,12800.0,900.0,82.0,3.0,1.0,Lejlighed,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Odense,5000,55.401162,10.398444,9995.0,0.0,97.0,3.0,3.0,Lejlighed,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0
Aalborg,9000,57.04711,9.930007,4995.0,485.0,64.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Præstø,4720,55.122341,12.043457,9600.0,2000.0,135.0,4.0,1.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0
Ikast,7430,56.140244,9.150336,6775.0,2000.0,120.0,5.0,0.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0,0
Helsingør,3000,56.040574,12.566513,13400.0,1000.0,106.0,4.0,4.0,Lejlighed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0
Aarhus,8210,56.17677,10.14827,5895.0,350.0,42.0,2.0,1.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0
Aalborg,9000,57.047024,9.941435,7995.0,600.0,69.0,3.0,3.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Aarhus,8000,56.157461,10.199606,9500.0,700.0,83.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Aalborg,9000,57.051991,9.904461,4664.0,419.0,46.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Kolding,6000,55.495396,9.466576,6421.0,684.0,85.0,3.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0
Grindsted,7200,55.750731,8.929306,3851.0,557.0,84.0,3.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0
Viuf,6052,55.58561,9.492317,5200.0,1000.0,71.0,2.0,1.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
København,1799,55.667613,12.531766,28800.0,1200.0,173.0,4.0,3.0,Lejlighed,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0
Aalborg,9000,57.040666,9.923476,8795.0,1010.0,89.0,3.0,1.0,Lejlighed,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1
Horsens,8700,55.867769,9.847614,4499.0,1050.0,50.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0
Esbjerg,6700,55.47147,8.437997,6200.0,760.0,85.0,3.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0
København,2605,55.658144,12.394966,12100.0,1000.0,90.0,3.0,4.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Vejle,7100,55.714572,9.529704,5974.0,600.0,50.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0
Holstebro,7500,56.359875,8.63636,8900.0,0.0,136.0,3.0,0.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0,0
Kolding,6000,55.490441,9.479296,7200.0,282.0,96.0,3.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
København,2400,55.706011,12.537768,13800.0,940.0,94.0,3.0,3.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
Odense,5000,55.399655,10.375778,8195.0,820.0,66.0,3.0,4.0,Lejlighed,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0
Aalborg,9000,57.046014,9.921718,12995.0,1000.0,126.0,4.0,2.0,Lejlighed,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
København,1123,55.68232,12.582461,1213992.0,700.0,92.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0
Brovst,9460,57.108997,9.586347,4900.0,1100.0,117.0,4.0,0.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
København,2605,55.657185,12.394943,10950.0,995.0,73.0,3.0,3.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Næstved,4700,55.228509,11.771662,7800.0,1000.0,80.0,3.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0
Kolding,6000,55.472639,9.463879,3905.0,380.0,50.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0
Aalborg,9000,57.050338,9.911541,5000.0,500.0,48.0,2.0,1.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Aalborg,9000,57.055527,9.900431,5680.0,950.0,70.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Sønderborg,6400,54.911581,9.806373,4350.0,725.0,50.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0
Otterup,5450,55.513334,10.391165,7900.0,800.0,104.0,4.0,0.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0
Aalborg,9000,57.051292,9.916078,5435.0,600.0,61.0,2.0,4.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Nyborg,5800,55.311845,10.790262,5820.0,1100.0,68.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
Esbjerg,6700,55.471293,8.438151,6985.0,800.0,95.0,3.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0
København,2450,55.651287,12.511496,8610.0,550.0,36.0,1.0,5.0,Lejlighed,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0
Viborg,8800,56.454808,9.41156,3975.0,700.0,50.0,1.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0
Aarhus,8240,56.203659,10.227271,11900.0,500.0,109.0,4.0,1.0,Lejlighed,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Aalborg,9000,57.040457,9.937624,7354.0,794.0,99.0,4.0,3.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1
København,2640,55.646633,12.199055,11700.0,1000.0,88.0,3.0,2.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Ry,8680,56.076998,9.701326,4500.0,800.0,52.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Sæby,9300,57.33488,10.519531,3150.0,500.0,43.0,1.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
Esbjerg,6700,55.471982,8.455838,7700.0,600.0,78.0,3.0,1.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0
København,1577,55.663655,12.560182,9900.0,750.0,33.0,1.0,11.0,Lejlighed,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0
Brønderslev,9700,57.270604,9.943337,3782.0,875.0,50.0,2.0,3.0,Lejlighed,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1
København,2665,55.625856,12.375978,11960.0,1100.0,104.0,3.0,3.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Nykøbing M,7900,56.795148,8.859889,3095.0,575.0,52.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
Viborg,8800,56.459504,9.408338,6700.0,1700.0,120.0,5.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
København,2300,55.65743,12.567836,34000.0,1500.0,144.0,3.0,6.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Holstebro,7500,56.355122,8.619231,7400.0,500.0,82.0,2.0,1.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0,0
København,2605,55.657001,12.39624,11850.0,995.0,90.0,4.0,2.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Aalborg,9000,57.054757,9.899849,6122.0,500.0,67.0,2.0,1.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1
Randers,8900,56.461965,10.047671,8043.0,796.0,90.0,3.0,1.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Aarhus,8000,56.141687,10.195277,7900.0,700.0,62.0,3.0,5.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Holstebro,7500,56.36892,8.590589,5675.0,653.0,79.0,3.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
Aarhus,8240,56.202572,10.234778,5700.0,800.0,37.0,1.0,2.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Silkeborg,8600,56.160813,9.548013,7500.0,700.0,93.0,3.0,0.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0
Aalborg,9000,57.040756,9.919911,7195.0,350.0,61.0,3.0,4.0,Lejlighed,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1
